Date,Open,High,Low,Close,Adj Close,Volume,股票代碼,公司名稱,產業類別,SMA_20,K,D,B_K,B_D,macd,dif,macd_d,buyOrsell,B_Close,winOrloss,percentage
2021-08-23,22.908794403076172,23.19575309753418,22.8609676361084,23.100099563598633,20.895524978637695,24406727,2885,元大金,金融保險,23.76249418258667,27.35894758349555,26.94022590566669,19.761839170874094,26.73086506675226,-0.4959027266092413,-0.38341818749619494,-0.5222106992038995,1,23.38705825805664,1,0.012422400763596715
2022-05-23,22.478357315063477,22.908794403076172,21.904443740844727,22.8609676361084,20.679216384887695,46185798,2885,元大金,金融保險,23.81271162033081,27.36680623337851,17.86662851511726,13.272456190068212,13.116539655986637,-0.6366978295501831,-0.5132959896917598,-0.6585411457097408,1,19.991390228271484,-1,-0.1255230073159493
2022-07-08,18.98703956604004,19.130516052246094,18.795732498168945,18.939212799072266,18.31052589416504,18230605,2885,元大金,金融保險,20.744655227661134,14.49975652529553,13.83859140863151,9.554491484747482,13.508008850299502,-1.0534845504637715,-0.8794905185044479,-1.0606255721777877,1,18.70008087158203,-1,-0.012626286531927463
2022-07-18,18.078338623046875,18.460948944091797,17.982685089111328,18.31747055053711,17.709421157836914,28551947,2885,元大金,金融保險,19.68291120529175,27.795013068976385,26.019293743426747,26.175266368998816,25.13143408065193,-1.0055751642014634,-0.9889768965599475,-1.027284538017522,1,20.04926109313965,1,0.09454310505506772
2022-09-20,20.0,20.246305465698242,19.95073890686035,20.197044372558594,19.52660369873047,15733517,2885,元大金,金融保險,20.03448266983032,28.479242238871255,32.13703858497342,21.290291929735456,33.965936758024505,0.031910196616387054,0.061212992391198706,0.020127097097301316,1,21.477832794189453,1,0.06341464612371929
2020-03-04,26.799999237060547,27.299999237060547,26.75,27.200000762939453,21.396146774291992,9553489,3231,緯創,電腦及週邊設備業,27.707499980926514,29.73935652803684,25.641581077127384,21.531985313915825,23.592639256701773,-0.3758526622552232,-0.296524546186873,-0.3913897722803199,1,27.200000762939453,-1,0.0
2020-03-24,20.75,21.100000381469727,20.200000762939453,21.100000381469727,16.597747802734375,17532928,3231,緯創,電腦及週邊設備業,23.979999923706053,22.205811305789204,14.958078429845592,11.513836373989355,11.334211664139517,-2.0605100623202333,-1.6631342921461219,-2.1482107375467407,1,23.200000762939453,1,0.09952608263049947
2020-09-16,30.049999237060547,30.75,29.850000381469727,30.100000381469727,24.998252868652344,14820898,3231,緯創,電腦及週邊設備業,31.509999752044678,22.37696667043146,20.76113869175615,17.565427117463603,19.953224702418495,-0.9836948402418173,-0.8285757694631019,-0.9954739501817542,1,30.549999237060547,1,0.01495012790324914
2021-01-22,30.0,30.850000381469727,29.899999618530273,30.700000762939453,25.496557235717773,16712941,3231,緯創,電腦及週邊設備業,30.76249990463257,26.60922983201824,33.801635341470124,20.76489476271799,37.39783809619606,-0.043917242935034295,0.034421108114233295,-0.05555042422140133,1,33.400001525878906,1,0.08794790540197155
2021-08-06,27.700000762939453,27.700000762939453,27.200000762939453,27.700000762939453,24.750246047973633,27816022,3231,緯創,電腦及週邊設備業,29.250000095367433,23.515396833806232,14.118041159390152,9.273034215553098,9.419363322182113,-1.0274387348879053,-0.8719009048041882,-1.0674856807589208,1,29.5,1,0.06498192012575005
2022-04-13,29.299999237060547,29.399999618530273,29.100000381469727,29.399999618530273,26.269214630126953,6156842,3231,緯創,電腦及週邊設備業,29.624999904632567,19.69515702608113,23.73449768288808,11.360941002113073,25.754168011291558,-0.14709606414684373,-0.09222158287368473,-0.15438803564048342,1,29.399999618530273,-1,0.0
2022-05-03,28.5,28.649999618530273,28.299999237060547,28.649999618530273,25.59908103942871,7270365,3231,緯創,電腦及週邊設備業,29.092499828338624,28.56865068972316,25.192234814819525,22.482639677280513,23.504026877367707,-0.2968576044071902,-0.2344903924213086,-0.3030894352940088,1,28.799999237060547,1,0.005235588849127123
2022-05-16,27.149999618530273,27.850000381469727,27.149999618530273,27.600000381469727,24.66089630126953,6991373,3231,緯創,電腦及週邊設備業,28.427499866485597,22.9749852012208,27.20001093621652,18.90690529206557,29.31252380371438,-0.535633281778324,-0.41256068911829147,-0.546468420747594,1,27.850000381469727,1,0.009057970889299214
2022-07-14,24.0,24.5,23.899999618530273,24.299999237060547,23.69858169555664,5579575,3231,緯創,電腦及週邊設備業,26.450000095367432,23.862686473901068,19.571955074791898,19.355687505297926,17.426589375237313,-1.1786479032747188,-0.9162516195515973,-1.194098972130348,1,24.5,1,0.00823048432999236
2022-10-20,25.950000762939453,26.899999618530273,25.600000381469727,26.350000381469727,25.697845458984375,24639735,3231,緯創,電腦及週邊設備業,26.750000095367433,28.811633136602605,26.927456794325234,18.217449704903906,25.98536862318655,-0.25423993082775453,-0.20892119699713524,-0.2546971937227198,1,26.100000381469727,-1,-0.009487665896802378
2022-10-27,25.799999237060547,26.149999618530273,25.799999237060547,26.0,25.356508255004883,4414547,3231,緯創,電腦及週邊設備業,26.495000076293945,29.023631111809426,29.918087112747745,28.150836926145363,30.36531511321691,-0.31158670848451564,-0.2690551271557438,-0.31275461909942237,1,27.350000381469727,1,0.051923091594989486
2023-08-31,109.0,117.0,107.0,117.0,117.0,197095668,3231,緯創,電腦及週邊設備業,118.775,29.173775101889618,32.556232688823435,24.593995986167755,34.24746148229035,-2.1952554158559963,-0.5992922530839165,-2.3426682518888953,1,110.0,-1,-0.05982905982905983
2023-09-14,104.5,107.5,104.0,106.0,106.0,102303236,3231,緯創,電腦及週邊設備業,112.65,26.02210738460542,24.770150953388423,18.142753160313095,24.144172737779925,-4.43624438407106,-3.465034488923351,-4.542995134226786,1,95.30000305175781,-1,-0.10094336743624706
2020-03-03,202.0,204.5,201.5,201.5,142.47152709960938,3685972,3034,聯詠,半導體業,210.4,29.57521696197998,23.016422754546777,18.852432630191508,19.736895774582795,-6.059585364922043,-4.761779095530545,-6.163839802825606,1,203.5,1,0.009925558312655087
2020-03-24,158.5,168.0,158.0,161.5,114.18933868408203,9003773,3034,聯詠,半導體業,184.4,21.25612603556272,16.673549331727724,12.613355372618509,14.382260772591296,-14.622583978638943,-11.766955584972305,-14.860861374967868,1,169.0,1,0.04643962848297214
2020-09-03,254.0,254.0,248.5,251.0,184.2468719482422,6671878,3034,聯詠,半導體業,266.35,29.602232278929545,23.36023293848689,23.216907740428212,20.239233268265565,-7.275454916320115,-4.373298244848451,-7.3966835467762735,1,243.5,-1,-0.029880478087649404
2021-05-18,484.0,513.0,473.0,513.0,376.5683288574219,21575030,3034,聯詠,半導體業,558.5,28.736459257277346,23.413783758268323,19.22152737388853,20.75244600876381,-22.355273119858907,-10.401740161021229,-23.360689862880918,1,494.5,-1,-0.036062378167641324
2021-09-01,447.0,463.0,447.0,463.0,350.6771545410156,7025783,3034,聯詠,半導體業,494.025,24.48841988931723,17.97823563581683,14.15198467268552,14.723143509066633,-16.098725309301074,-11.604868516952209,-16.663926853462215,1,444.0,-1,-0.04103671706263499
2021-09-17,432.5,437.0,427.0,428.5,324.5467834472656,4916134,3034,聯詠,半導體業,447.1,23.350673660251363,26.537394817588492,26.295851760218316,28.130755396257058,-16.292918951185072,-16.525713275318257,-16.402273302211995,1,510.0,1,0.19019836639439908
2022-02-11,463.5,470.5,457.0,468.0,354.46417236328125,6070863,3034,聯詠,半導體業,489.9,22.894640475620548,19.091500395094037,17.675294046764158,17.189930354830782,-12.883211679899318,-9.140708837598305,-13.044912039849862,1,414.0,-1,-0.11538461538461539
2022-07-08,285.5,302.0,284.5,300.0,227.22061157226562,12469607,3034,聯詠,半導體業,325.0,23.804299167412704,14.064135560732732,9.600254060853565,9.194053757392746,-25.817077310728052,-23.789014062507,-27.356550214438073,1,300.5,1,0.0016666666666666668
2022-07-18,245.0,251.0,244.5,249.0,227.59930419921875,4569947,3034,聯詠,半導體業,290.875,20.637201258592757,19.743575479709516,18.108579665666912,19.296762590267893,-31.543045815986545,-28.71384350317457,-31.97651041081872,1,238.5,-1,-0.04216867469879518
2023-05-22,408.5,414.0,404.0,408.0,372.9338073730469,4166809,3034,聯詠,半導體業,415.875,22.35958721837636,23.14022774380254,21.039380827564543,23.53054800651563,-6.5531820950016595,-5.136836441325162,-6.706015849269647,1,407.5,-1,-0.0012254901960784314
2023-07-18,409.5,415.5,407.0,410.0,410.0,3904273,3034,聯詠,半導體業,430.925,29.033539962407065,25.116100517607588,23.962681077631217,23.157380795207846,-9.428737221820143,-5.591849716628106,-9.464416297701575,1,409.5,-1,-0.0012195121951219512
2023-08-23,382.0,386.0,381.0,385.0,385.0,1323489,3034,聯詠,半導體業,404.0,15.020288163874008,13.137419977014448,10.030432245811014,12.195985883584669,-10.15095476133473,-8.442549476352887,-10.222253415395585,1,390.0,1,0.012987012987012988
2020-02-18,215.5,215.5,211.0,215.5,155.58065795898438,1180877,2357,華碩,電腦及週邊設備業,224.7,16.263007547048918,14.957318057968632,8.872269075793039,14.303477881748831,-6.3417714543138,,-6.3689466837694795,1,221.0,1,0.025522041763341066
2020-07-17,222.5,223.0,218.5,220.0,168.3933563232422,2028540,2357,華碩,電腦及週邊設備業,223.325,27.789682898812817,27.81504227896484,25.01785768155256,27.82772196904085,-0.11867971586730164,0.771046860954932,-0.12266029619982532,1,218.0,-1,-0.00909090909090909
2020-10-23,241.5,246.0,241.5,242.5,185.6154327392578,2504696,2357,華碩,電腦及週邊設備業,247.275,28.30485646384351,24.044081448011728,23.339637636941735,21.913693940095836,-2.153908266994705,-1.1011026243199715,-2.156352860659638,1,252.5,1,0.041237113402061855
2021-07-02,368.5,372.0,367.0,371.0,283.9724426269531,1789983,2357,華碩,電腦及週邊設備業,379.575,20.374116636548536,19.9354687082682,17.517696693953237,19.71614474412803,-4.313791178378835,-2.7814206656732754,-4.329911423394719,1,376.0,1,0.013477088948787063
2021-08-11,320.0,323.0,318.5,323.0,267.0106506347656,5028024,2357,華碩,電腦及週邊設備業,346.775,20.882815141050397,19.128255238230945,19.102000489353376,18.250975286821216,-14.48671008012866,-12.276015836948645,-14.702312868583363,1,356.0,1,0.1021671826625387
2022-05-25,324.0,328.0,323.5,327.0,270.3172912597656,2089052,2357,華碩,電腦及週邊設備業,343.025,15.516522922611962,12.770690510885665,7.098313795682649,11.397774305022516,-9.965225105807917,-8.28988166357121,-10.194392622275416,1,321.5,-1,-0.016819571865443424
2022-07-08,303.5,308.0,303.5,305.0,252.13079833984375,2121170,2357,華碩,電腦及週邊設備業,317.95,18.129194428068846,18.652232587396757,13.958497524456211,18.913751667060712,-8.534673313049836,-6.993189096931622,-8.619505597930583,1,306.5,1,0.004918032786885246
2022-08-18,255.5,263.0,255.0,262.5,249.90000915527344,4460411,2357,華碩,電腦及週邊設備業,285.75,28.280680603837954,24.49395330167351,22.282132016868047,22.600589650591285,-14.296037176200343,-12.15718810916983,-14.56557433380948,1,264.5,1,0.007619047619047619
2022-09-01,253.5,254.0,251.0,252.5,240.3800048828125,2561721,2357,華碩,電腦及週邊設備業,263.525,25.388562189581094,32.28948710809692,33.08284328437164,35.739949567354834,-11.135096003606009,-12.01047509366095,-11.37216699140049,1,225.0,-1,-0.10891089108910891
2023-09-27,357.5,365.5,357.5,364.0,364.0,3729492,2357,華碩,電腦及週邊設備業,376.6,29.748019095772264,21.244136643330386,20.112224722089767,16.992195417109446,-6.520262061823871,-3.833347407931129,-6.85856889175767,1,367.0,1,0.008241758241758242
2023-10-27,343.0,356.0,341.5,346.5,346.5,4318324,2357,華碩,電腦及週邊設備業,358.875,28.241020041645896,22.09632577690917,19.567412415410022,19.0239786445408,-8.759532930520152,-7.180397910529768,-9.219759379543575,1,346.5,-1,0.0
2024-03-22,424.0,436.5,420.5,421.5,421.5,5446782,2357,華碩,電腦及週邊設備業,443.725,28.87513449894978,20.281114924298482,20.534923970646897,15.984105136972834,-10.989433730514065,-7.271058669269461,-11.094012437505853,1,,-1,
2020-08-28,20.073394775390625,20.16763687133789,20.026273727416992,20.16763687133789,18.114025115966797,12709167,2892,第一金,金融保險,20.64593372344971,13.668063347317554,14.794370048808167,10.502014065048737,15.357523399553472,-0.2706540010712679,-0.21608080942359378,-0.27440037455940214,1,19.55506706237793,-1,-0.030373901159958954
2021-02-02,19.1309814453125,19.3194637298584,19.083860397338867,19.225223541259766,17.2675724029541,11972431,2892,第一金,金融保險,19.611612224578856,17.782930500682546,12.099472246237374,8.49244375785355,9.257743119014789,-0.18707022635190285,-0.1335002408487922,-0.19021946511038834,1,19.413705825805664,1,0.009803906006158606
2022-05-18,24.2718448638916,25.176088333129883,24.224252700805664,25.08090591430664,23.45183563232422,31734803,2892,第一金,金融保險,25.637730503082274,29.307411191703505,20.133526518485976,13.078758646052144,15.546584181877208,-0.5129868528846089,-0.3767592476936973,-0.555078759733707,1,24.557395935058594,-1,-0.020872849690386445
2022-07-13,23.79592514038086,24.319435119628906,23.65315055847168,24.08147621154785,22.517322540283203,24435060,2892,第一金,金融保險,24.664476776123045,25.153459107957463,22.64919361824069,13.405868728832642,21.397060873382305,-0.32414507763848377,-0.22368080251340428,-0.3243255556421403,1,23.98629379272461,-1,-0.003952515949898417
2022-07-18,23.605558395385742,23.891109466552734,23.510374069213867,23.843517303466797,22.294818878173828,14848649,2892,第一金,金融保險,24.516942024230957,29.499938895397396,26.984914613034025,26.194343510407332,25.72740247185234,-0.36346252342109153,-0.28760059130170623,-0.3650748805150421,1,23.843517303466797,-1,0.0
2022-10-21,23.106796264648438,23.640775680541992,22.961164474487305,23.44660186767578,22.786088943481445,13226759,2892,第一金,金融保險,24.51456251144409,25.261029137989166,17.10066963854561,14.02789009249095,13.020489888823832,-0.6205990241061485,-0.47442395024533895,-0.6300515157589466,1,23.786407470703125,1,0.014492744191464707
2023-02-10,25.339805603027344,25.631067276000977,25.339805603027344,25.582523345947266,24.861839294433594,14394182,2892,第一金,金融保險,25.674756908416747,21.976030175784057,19.105048259705402,12.37583036300235,17.669557301666078,-0.03283436294898223,0.018394390760611907,-0.04222156299002222,1,25.582523345947266,-1,0.0
2023-08-24,26.399999618530273,26.600000381469727,26.350000381469727,26.450000762939453,26.450000762939453,13854077,2892,第一金,金融保險,27.270679473876953,28.177468501764253,22.630287042118738,19.051887844280756,19.856696312295984,-0.3244785437285742,-0.1819673497319595,-0.3285129572557359,1,26.25,-1,-0.007561465299452285
2024-01-23,26.399999618530273,26.600000381469727,26.350000381469727,26.5,26.5,9108910,2892,第一金,金融保險,26.869999980926515,25.139747292333947,20.336177289197238,19.5278264014923,17.93439228762888,-0.21801010734207438,-0.16489471506448053,-0.22391357147784063,1,26.600000381469727,1,0.0037735993007443984
2020-03-03,22.950000762939453,23.0,22.850000381469727,23.0,19.37627410888672,12117980,2002,中鋼,鋼鐵工業,23.240000247955322,21.738553317792928,22.089299154839445,16.98273136854964,22.264679018778526,-0.21040044471300234,-0.18876266425768545,-0.21604438628857636,1,19.549999237060547,-1,-0.15000003317128058
2020-08-05,19.850000381469727,20.0,19.850000381469727,20.0,17.265987396240234,10660617,2002,中鋼,鋼鐵工業,20.372500038146974,27.4315210279411,18.69547667819491,14.480640306560083,14.327454503321816,-0.22132942790130272,-0.14915269410471785,-0.23199262073339,1,20.100000381469727,1,0.005000019073486328
2021-06-22,34.95000076293945,37.0,34.79999923706055,36.150001525878906,31.20827293395996,311877731,2002,中鋼,鋼鐵工業,36.312499809265134,28.289395128452185,21.968777882189766,10.34450306319373,18.808469259058555,-0.22945988015643337,0.018442312934348525,-0.2748166320681662,1,35.400001525878906,-1,-0.020746887091086103
2021-07-23,35.599998474121094,36.29999923706055,35.349998474121094,36.29999923706055,31.337764739990234,77496780,2002,中鋼,鋼鐵工業,37.50999984741211,21.08093920561757,18.42737645192308,11.621441505831491,17.100595075075837,-0.31812212990817557,-0.03074798227356336,-0.3267799180864728,1,36.29999923706055,-1,0.0
2021-10-18,33.45000076293945,33.79999923706055,33.400001525878906,33.650001525878906,29.284297943115234,40017651,2002,中鋼,鋼鐵工業,35.12750015258789,24.422843127049674,18.131223859339354,16.344391990864093,14.985414225484194,-1.110496027342279,-0.8946267857193956,-1.1520145894572025,1,33.54999923706055,-1,-0.002971836085696802
2021-11-05,33.25,33.29999923706055,32.900001525878906,33.099998474121094,28.80565071105957,43676615,2002,中鋼,鋼鐵工業,33.375000381469725,29.019346133096082,37.21996187708349,34.83348240432792,41.3202697490772,-0.583863811040807,-0.6807749347230114,-0.5925058024600887,1,32.54999923706055,-1,-0.016616291915860913
2022-02-07,33.5,34.25,33.400001525878906,34.25,29.806453704833984,46143352,2002,中鋼,鋼鐵工業,34.53499984741211,28.094346315957353,20.620698354029994,13.570090902507454,16.883874373066313,-0.2377413363648344,-0.10587065210029226,-0.26439402913208454,1,38.5,1,0.12408759124087591
2022-05-05,36.400001525878906,36.599998474121094,36.25,36.349998474121094,31.634000778198242,20202537,2002,中鋼,鋼鐵工業,37.74749927520752,25.225087619401915,18.822390233560508,18.746736209820202,15.621041540639803,-0.7163781684007233,-0.4869765824075403,-0.7307878060542166,1,29.049999237060547,-1,-0.20082529693247955
2022-08-01,27.799999237060547,28.649999618530273,27.799999237060547,28.600000381469727,27.625553131103516,47068317,2002,中鋼,鋼鐵工業,29.247500038146974,25.768785721800864,37.10394473786455,22.603786273222997,42.771524245896394,-0.7362601389168191,-0.6736655829871225,-0.7658065676743036,1,27.600000381469727,-1,-0.03496503449866776
2023-04-10,30.950000762939453,31.100000381469727,30.799999237060547,30.899999618530273,29.84718894958496,14150090,2002,中鋼,鋼鐵工業,30.945000171661377,25.622414637738682,30.981162173993194,24.147966059212646,33.66053594212045,-0.0519153950865352,-0.0326055033473449,-0.052277974660118076,1,29.350000381469727,-1,-0.050161788226399696
2023-06-02,29.25,29.450000762939453,29.149999618530273,29.399999618530273,28.398296356201172,16440774,2002,中鋼,鋼鐵工業,29.370000076293945,21.883785196203448,26.532279678726926,13.778063071742855,28.856526919988667,-0.188767848309908,-0.20055405266109183,-0.21284284530856823,1,29.549999237060547,1,0.005102027907365396
2023-07-13,28.950000762939453,29.25,28.950000762939453,29.049999237060547,28.06022071838379,13090257,2002,中鋼,鋼鐵工業,29.414999961853027,25.480103736101768,23.35867268719042,19.701642318413537,22.297957162734747,-0.19958954972591414,-0.12705776948880665,-0.20637346875637164,1,29.149999618530273,1,0.0034423540136328487
2023-08-04,28.0,28.299999237060547,27.950000762939453,28.299999237060547,28.299999237060547,17989617,2002,中鋼,鋼鐵工業,28.805000019073486,19.99498248345319,25.8334281593532,16.757204356882855,28.752650997303206,-0.3315423349539337,-0.24037942941395946,-0.33461432670041447,1,28.25,-1,-0.0017667575409355445
2023-08-18,26.649999618530273,27.299999237060547,26.649999618530273,27.200000762939453,27.200000762939453,27913859,2002,中鋼,鋼鐵工業,28.05000009536743,21.564103704123,15.96586317019495,10.607017910251548,13.166742903230924,-0.5609418014450362,-0.4509296798938757,-0.5726061807537874,1,24.850000381469727,-1,-0.08639707042477915
2024-01-24,24.850000381469727,25.200000762939453,24.850000381469727,25.149999618530273,25.149999618530273,14041631,2002,中鋼,鋼鐵工業,25.89499988555908,20.85093013709452,12.719712405044534,10.58673776527599,8.654103539019543,-0.37453966658252114,-0.23016265126380525,-0.3900868868081879,1,25.25,1,0.0039761583692449545
2024-03-12,24.100000381469727,24.149999618530273,24.049999237060547,24.149999618530273,24.149999618530273,11902213,2002,中鋼,鋼鐵工業,24.63749990463257,24.41533753040368,18.49414161169176,17.178573624898103,15.533543652335801,-0.3558498110273547,-0.3188050935487906,-0.3661591034123788,1,24.049999237060547,-1,-0.0041408026107377805
2024-03-21,23.5,23.950000762939453,23.5,23.850000381469727,23.850000381469727,17614375,2002,中鋼,鋼鐵工業,24.192500019073485,28.893964654050592,24.07107428115962,16.417824913626134,21.659629094714138,-0.3699928959269734,-0.3600810967435828,-0.3908385811704136,1,,-1,
2020-03-04,67.69999694824219,68.80000305175781,67.69999694824219,68.80000305175781,56.352291107177734,4320197,1303,南亞,塑膠工業,69.38500061035157,26.385779074802887,24.645074705893265,17.21009762437838,23.774699542299338,-0.9762122470931445,-0.9227536947136179,-1.053672714297008,1,66.0,-1,-0.04069771697032321
2020-03-25,53.79999923706055,55.70000076293945,53.70000076293945,55.70000076293945,45.62241744995117,8987168,1303,南亞,塑膠工業,61.11249942779541,28.747854712397896,17.01398717424124,13.401500351442015,11.147053051434789,-4.889675856502571,-4.012170494032267,-5.255939010659738,1,55.599998474121094,-1,-0.0017953732037450328
2020-07-16,64.69999694824219,65.0,64.30000305175781,64.5999984741211,54.708580017089844,5532909,1303,南亞,塑膠工業,64.6450002670288,24.116305695194626,25.798607030721183,18.60690490764394,26.63975769848446,-0.041477102229308116,0.13438044199887605,-0.06308319473400559,1,64.4000015258789,-1,-0.003095928064492242
2020-08-06,61.099998474121094,62.0,60.900001525878906,61.5,52.0832405090332,5001560,1303,南亞,塑膠工業,62.62999992370605,26.79684387806073,20.18373925932535,15.195265817091096,16.877186949957657,-0.9620289330983667,-0.76462422553513,-1.0199572684076728,1,61.0,-1,-0.008130081300813009
2020-09-29,59.70000076293945,59.900001525878906,59.400001525878906,59.599998474121094,50.47416687011719,2639930,1303,南亞,塑膠工業,60.48499984741211,28.072673612728874,27.77892451023155,22.109029492579637,27.63204995898289,-0.6994426549206239,-0.5572005622102165,-0.7217047108623973,1,59.5,-1,-0.0016778267899539305
2021-11-08,85.30000305175781,85.9000015258789,85.0999984741211,85.69999694824219,74.6613540649414,8496706,1303,南亞,塑膠工業,87.26999969482422,21.09118728681094,17.625398541753615,15.273186181459307,15.892504169224956,-1.0500645114085643,-0.7664265528654902,-1.0921712781288875,1,85.19999694824219,-1,-0.005834305925377931
2022-04-29,85.5,86.80000305175781,85.5,86.69999694824219,75.53255462646484,7296565,1303,南亞,塑膠工業,89.45,21.064922632538146,14.41628761687572,9.802559806282362,11.09197010904451,-1.3808081607131157,-0.9183820782309491,-1.4127964107143924,1,86.5999984741211,-1,-0.0011533849785576168
2022-05-18,81.4000015258789,82.80000305175781,81.30000305175781,82.5,71.87354278564453,17382933,1303,南亞,塑膠工業,85.17499961853028,16.326805157406515,16.146416573942172,9.83505006402404,16.05622228221,-2.0171114272202715,-1.7094307500553856,-2.059252677644409,1,63.29999923706055,-1,-0.23272728197502368
2022-12-27,71.5,72.0999984741211,71.4000015258789,71.69999694824219,68.87345123291016,2537973,1303,南亞,塑膠工業,73.48000030517578,23.02564673140745,17.255342977102174,17.147176566010597,14.370191099949537,-0.6134317161638592,-0.19665890653223878,-0.6302003929914122,1,71.9000015258789,1,0.002789464241973334
2023-07-13,69.5999984741211,70.30000305175781,69.5999984741211,69.9000015258789,69.9000015258789,5300756,1303,南亞,塑膠工業,74.04499969482421,18.78668784743145,11.84348886669899,12.624459261381546,8.371889376332762,-2.506088617011315,-2.0868267932940334,-2.567537430881714,1,71.19999694824219,1,0.01859793124442189
2023-07-28,70.0999984741211,70.5,69.80000305175781,69.80000305175781,69.80000305175781,3593006,1303,南亞,塑膠工業,70.125,28.235936763002766,37.86971453977857,34.02050116874862,42.68660342816647,-1.4378031642543903,-1.7016632846998685,-1.503629008740333,1,66.80000305175781,-1,-0.04297994081426404
2024-01-24,60.400001525878906,60.900001525878906,60.29999923706055,60.70000076293945,60.70000076293945,2985100,1303,南亞,塑膠工業,63.59499950408936,14.829691643325432,10.160049259682596,8.97924325849943,7.82522806786118,-1.729912503456383,-1.3766588308274275,-1.7625464648376834,1,61.5,1,0.0131795589292478
2024-02-29,58.900001525878906,59.70000076293945,58.5,59.70000076293945,59.70000076293945,11085353,1303,南亞,塑膠工業,60.900000190734865,21.82327754055308,26.69453285375717,15.592048268837429,29.130160510359214,-0.9539992016664272,-0.9138695992054838,-0.957268528213497,1,54.79999923706055,-1,-0.08207707643650028
2020-03-24,175.0,182.0,174.5,178.0,145.33969116210938,5138915,2379,瑞昱,半導體業,208.8,15.712398499657537,15.122391277427894,10.123219373571288,14.827387639633612,-19.162001022654295,-15.017737736683774,-19.469874571721704,1,191.0,1,0.07303370786516854
2022-02-16,497.0,507.0,496.0,503.0,434.0297546386719,2587365,2379,瑞昱,半導體業,523.675,20.231881476480464,20.020777819604973,14.607081473979955,19.91522599116723,-14.698984826159062,-11.589792176627135,-15.05513003092949,1,472.0,-1,-0.061630218687872766
2022-04-13,401.0,417.5,400.0,413.5,356.8017883300781,3182073,2379,瑞昱,半導體業,432.575,25.200889123906677,15.912996180439459,11.033656918183246,11.269049708705849,-18.62892133977016,-17.140584450147117,-19.676022651923518,1,416.0,1,0.006045949214026602
2022-07-08,334.0,344.0,327.0,335.0,289.0655212402344,4573339,2379,瑞昱,半導體業,380.625,17.47032852335639,12.57102618425541,10.642578877749818,10.121375014704924,-26.413850440064493,-20.37318190177365,-26.698752285723174,1,332.5,-1,-0.007462686567164179
2022-09-08,326.5,331.5,319.5,331.5,286.0454406738281,4005884,2379,瑞昱,半導體業,346.775,22.38047952595993,17.29555461570848,9.76119547941609,14.753092160582751,-6.725152007105407,-4.4417349088446905,-6.74995216448724,1,279.5,-1,-0.1568627450980392
2022-10-14,242.0,251.0,239.5,246.0,231.09091186523438,5486919,2379,瑞昱,半導體業,278.45,15.494565024931271,17.14332736235527,11.079685375234748,17.96770853106727,-21.233952133805815,-18.631190496526013,-21.3016251461475,1,289.0,1,0.17479674796747968
2023-08-16,402.0,411.5,401.0,411.0,386.0909118652344,1987079,2379,瑞昱,半導體業,413.25,26.362728055505332,26.29732774109569,19.776650222792885,26.26462758389087,1.49094412079711,3.793686721327556,1.4816044396841903,1,407.5,-1,-0.00851581508515815
2020-03-05,18.350255966186523,18.482271194458008,18.350255966186523,18.482271194458008,16.150144577026367,7893409,5880,合庫金,金融保險,18.583484840393066,28.751690846619187,25.436726119212043,19.44328294358669,23.779214581737747,-0.02851192465589847,0.027252167568327122,-0.03406384749459335,1,15.973963737487793,-1,-0.13571424369762208
2020-09-08,18.03957748413086,18.084903717041016,17.994251251220703,18.03957748413086,16.421289443969727,5420325,5880,合庫金,金融保險,18.309265041351317,21.16234774526227,14.880280135440692,12.512764837165273,11.739246330529904,-0.17669820416541526,-0.1353724419688898,-0.1789243794466806,1,18.084903717041016,1,0.002512599474684429
2020-10-22,17.63164710998535,17.767623901367188,17.63164710998535,17.767623901367188,16.173730850219727,4930020,5880,合庫金,金融保險,17.76989040374756,26.80564327389847,30.64200302604766,22.02675106233967,32.56018290212226,-0.09463392568987317,-0.09703742061597537,-0.10131183559181878,1,18.31153106689453,1,0.030612262424436563
2022-05-17,23.901987075805664,24.22561264038086,23.5783634185791,24.04068374633789,22.757356643676758,17611385,5880,合庫金,金融保險,25.406841850280763,16.638032779592848,13.730349443411882,11.880124627758546,12.276507775321397,-0.7390450203098204,-0.5074897691725206,-0.742573704720197,1,25.242717742919922,1,0.049999992066163124
2022-07-13,23.717058181762695,24.04068374633789,23.485898971557617,23.901987075805664,22.626062393188477,15189696,5880,合庫金,金融保險,24.54692497253418,19.852013863361293,19.025568324755408,10.041168690065062,18.612345555452464,-0.3743590370041261,-0.26772535557405863,-0.3751985018151629,1,23.670827865600586,-1,-0.009671129411623885
2022-10-21,23.047618865966797,23.5238094329834,22.857141494750977,23.333332061767578,22.91595458984375,9378826,5880,合庫金,金融保險,24.197618389129637,29.417864015995395,19.558892291293102,17.93632437482317,14.629406428941953,-0.6479148571523652,-0.556111634302086,-0.6679806869856435,1,23.5238094329834,1,0.008163316354114878
2023-02-10,25.047618865966797,25.333332061767578,24.95237922668457,25.333332061767578,24.88018035888672,7341009,5880,合庫金,金融保險,25.295237731933593,23.704621609317552,25.145011111122106,15.556912386819503,25.865205862024386,0.05832005817390851,0.09431952308087067,0.05365933251859545,1,25.333332061767578,-1,0.0
